Time,Va,Ia,Za,Ra,Xa,Vb,Ib,Zb,Rb,Xb,Vc,Ic,Zc,Rc,Xc
0.435,-24695.34747,-490.6367871,40.76922538,20.10202875,-35.4688339,34712.6513,3.870315005,845.9785482,NaN,NaN,-10017.30383,486.7664721,40.60107566,-36.83575365,-17.07555556
0.436,-26266.36774,-337.3939522,40.76922928,20.10202721,-35.46883926,27950.02543,17.65180968,845.9790008,NaN,NaN,-1683.657705,319.7421426,40.60107609,-36.83575444,-17.07555487
0.437,-25266.23773,-151.1257708,40.76923176,20.1020241,-35.46884386,18451.43955,29.70610601,845.9797483,NaN,NaN,6814.798164,121.4196648,40.60107621,-36.83575499,-17.07555397
0.438,-21792.85718,49.93453338,40.76923257,20.10201974,-35.46884727,7146.681465,38.85324261,845.980716,NaN,NaN,14646.17569,-88.78777598,40.60107599,-36.83575523,-17.07555296
0.439,-16186.22482,246.1057803,40.76923166,20.10201454,-35.46884916,-4857.66028,44.19783114,845.9818081,NaN,NaN,21043.88508,-290.3036115,40.60107548,-36.83575514,-17.07555192
0.44,-8995.156938,418.1853651,40.76922911,20.10200904,-35.46884936,-16386.51703,45.21670319,845.9829171,NaN,NaN,25381.67395,-463.4020683,40.60107471,-36.83575474,-17.07555096
0.441,-923.5654065,549.3289426,40.76922519,20.10200376,-35.46884784,-26311.36389,41.81012159,845.9839348,NaN,NaN,27234.92929,-591.1390642,40.60107376,-36.83575406,-17.07555017
0.442,7238.446115,626.6992691,40.76922029,20.10199922,-35.46884478,-33660.68767,34.31154345,845.9847625,NaN,NaN,26422.24155,-661.0108126,40.60107273,-36.83575317,-17.07554963
0.443,14691.92303,642.7228016,40.76921489,20.10199586,-35.46884048,-37715.0853,23.454979,845.9853206,NaN,NaN,23023.16227,-666.1777806,40.60107172,-36.83575216,-17.07554939
0.444,20707.26703,595.8310484,40.76920952,20.101994,-35.46883536,-38077.68402,10.3031416,845.9855564,NaN,NaN,17370.41699,-606.13419,40.60107082,-36.83575113,-17.07554948
0.445,24695.65431,490.6141046,40.7692047,20.10199381,-35.46882994,-34712.99011,-3.856578106,845.9854491,NaN,NaN,10017.3358,-486.7575265,40.60107012,-36.83575018,-17.07554988
0.446,26266.67367,337.3713412,40.76920091,20.1019953,-35.46882474,-27950.36318,-17.63813089,845.9850112,NaN,NaN,1683.689524,-319.7332103,40.6010697,-36.8357494,-17.07555055
0.447,25266.54276,151.103231,40.76919851,20.10199832,-35.46882026,-18451.77625,-29.69248516,845.9842878,NaN,NaN,-6814.766498,-121.4107459,40.60106958,-36.83574887,-17.07555142
0.448,21793.16131,-49.95700209,40.76919772,20.10200256,-35.46881695,-7147.017115,-38.8396795,845.9833512,NaN,NaN,-14646.14418,88.79668158,40.60106979,-36.83574863,-17.07555242
0.449,16186.52806,-246.1281782,40.76919861,20.1020076,-35.46881512,4857.325676,-44.18432558,845.9822942,NaN,NaN,-21043.85372,290.3125038,40.60107029,-36.83574872,-17.07555344
0.45,8995.459286,-418.2076924,40.76920108,20.10201294,-35.46881493,16386.18347,-45.20325499,845.9812208,NaN,NaN,-25381.64274,463.4109474,40.60107104,-36.83574911,-17.07555438
0.451,923.8668645,-549.3511994,40.76920489,20.10201807,-35.4688164,26311.03137,-41.79673057,845.9802356,NaN,NaN,-27234.89823,591.14793,40.60107197,-36.83574977,-17.07555515
0.452,-7238.145545,-626.7214557,40.76920965,20.10202248,-35.46881937,33660.35619,-34.29820942,845.9794344,NaN,NaN,-26422.21064,661.0196652,40.60107298,-36.83575064,-17.07555568
0.453,-14691.62334,-642.7449182,40.7692149,20.10202574,-35.46882355,37714.75485,-23.44170178,845.978894,NaN,NaN,-23023.1315,666.18662,40.60107397,-36.83575163,-17.07555592
0.454,-20706.96823,-595.8530952,40.76922011,20.10202755,-35.46882852,38077.3546,-10.28992099,845.9786656,NaN,NaN,-17370.38637,606.1430162,40.60107485,-36.83575263,-17.07555584
0.455,-24695.35639,-490.6360818,40.76922478,20.10202773,-35.46883379,34712.66171,3.869742276,845.9787692,NaN,NaN,-10017.30534,486.7663396,40.60107554,-36.83575357,-17.07555545
0.456,-26266.37663,-337.393249,40.76922846,20.10202628,-35.46883884,27950.03582,17.65123881,845.9791928,NaN,NaN,-1683.659203,319.7420102,40.60107596,-36.83575433,-17.0755548
0.457,-25266.24659,-151.1250697,40.76923079,20.10202335,-35.46884318,18451.4499,29.70553701,845.9798928,NaN,NaN,6814.796672,121.4195326,40.60107607,-36.83575486,-17.07555394
0.458,-21792.86601,49.93523244,40.76923156,20.10201923,-35.4688464,7146.691787,38.85267547,845.9807992,NaN,NaN,14646.17421,-88.78790791,40.60107587,-36.83575509,-17.07555296
0.459,-16186.23363,246.1064773,40.76923069,20.10201434,-35.46884818,-4857.64999,44.19726585,845.9818222,NaN,NaN,21043.8836,-290.3037432,40.60107538,-36.83575501,-17.07555196
0.46,-8995.165723,418.1860601,40.76922829,20.10200915,-35.46884836,-16386.50677,45.21613974,845.9828612,NaN,NaN,25381.67248,-463.4021998,40.60107465,-36.83575463,-17.07555104
0.461,-923.5741655,549.3296355,40.76922459,20.10200417,-35.46884693,-26311.35367,41.80955998,845.9838148,NaN,NaN,27234.92782,-591.1391955,40.60107374,-36.83575398,-17.07555028
0.462,7238.437382,626.69996,40.76921997,20.10199989,-35.46884404,-33660.67748,34.31098367,845.9845905,NaN,NaN,26422.24009,-661.0109437,40.60107275,-36.83575313,-17.07554976
0.463,14691.91432,642.7234904,40.76921488,20.10199672,-35.46883998,-37715.07513,23.45442105,845.9851137,NaN,NaN,23023.16081,-666.1779115,40.60107178,-36.83575217,-17.07554953
0.464,20707.25835,595.8317353,40.76920982,20.10199497,-35.46883516,-38077.67389,10.30258547,845.9853351,NaN,NaN,17370.41554,-606.1343207,40.60107091,-36.83575118,-17.0755496
0.465,24695.64565,490.6147895,40.76920528,20.10199479,-35.46883004,-34712.98,-3.857132422,845.9852349,NaN,NaN,10017.33436,-486.757657,40.60107024,-36.83575026,-17.07554998
0.466,26266.66504,337.372024,40.76920171,20.1019962,-35.46882514,-27950.35312,-17.6386834,845.9848252,NaN,NaN,1683.688085,-319.7333406,40.60106983,-36.83574951,-17.07555062
0.467,25266.53416,151.1039118,40.76919945,20.10199905,-35.46882092,-18451.76621,-29.69303586,845.9841478,NaN,NaN,-6814.767931,-121.410876,40.60106971,-36.835749,-17.07555146
0.468,21793.15273,-49.95632327,40.7691987,20.10200305,-35.4688178,-7147.007108,-38.8402284,845.9832707,NaN,NaN,-14646.14561,88.79655167,40.6010699,-36.83574876,-17.07555242
0.469,16186.5195,-246.1275014,40.76919954,20.1020078,-35.46881608,4857.335652,-44.1848727,845.9822806,NaN,NaN,-21043.85514,290.3123741,40.60107038,-36.83574884,-17.0755534
0.47,8995.450757,-418.2070176,40.76920188,20.10201284,-35.4688159,16386.19341,-45.20380032,845.9812749,NaN,NaN,-25381.64415,463.4108179,40.6010711,-36.83574921,-17.0755543
0.471,923.8583601,-549.3505266,40.76920547,20.10201767,-35.46881729,26311.04129,-41.79727411,845.9803519,NaN,NaN,-27234.89964,591.1478007,40.60107199,-36.83574985,-17.07555505
0.472,-7238.154024,-626.7207849,40.76920996,20.10202183,-35.4688201,33660.36608,-34.29875119,845.9796011,NaN,NaN,-26422.21204,661.0195361,40.60107296,-36.83575068,-17.07555556
0.473,-14691.6318,-642.7442493,40.7692149,20.1020249,-35.46882404,37714.7647,-23.44224178,845.9790945,NaN,NaN,-23023.1329,666.1864911,40.60107391,-36.83575162,-17.07555579
0.474,-20706.97666,-595.8524283,40.76921981,20.1020266,-35.46882872,38077.36442,-10.29045923,845.97888,NaN,NaN,-17370.38777,606.1428875,40.60107476,-36.83575259,-17.07555572
0.475,-24695.36479,-490.6354169,40.76922422,20.10202677,-35.46883368,34712.67151,3.869205802,845.9789767,NaN,NaN,-10017.30672,486.7662111,40.60107542,-36.83575349,-17.07555535
0.476,-26266.38501,-337.392586,40.76922769,20.10202541,-35.46883845,27950.04558,17.65070409,845.979373,NaN,NaN,-1683.660585,319.7418819,40.60107583,-36.83575423,-17.07555472
0.477,-25266.25494,-151.1244086,40.76922988,20.10202264,-35.46884254,18451.45963,29.70500403,845.9800284,NaN,NaN,6814.795296,121.4194045,40.60107594,-36.83575473,-17.0755539
0.478,-21792.87434,49.93589158,40.7692306,20.10201876,-35.46884557,7146.701489,38.85214423,845.9808772,NaN,NaN,14646.17284,-88.78803582,40.60107576,-36.83575496,-17.07555296
0.479,-16186.24194,246.1071345,40.76922979,20.10201414,-35.46884725,-4857.640318,44.19673636,845.9818354,NaN,NaN,21043.88224,-290.3038709,40.60107529,-36.83575489,-17.07555201
0.48,-8995.174005,418.1867154,40.76922752,20.10200925,-35.46884741,-16386.49713,45.21561198,845.9828087,NaN,NaN,25381.67112,-463.4023274,40.60107459,-36.83575453,-17.07555112
0.481,-923.5824227,549.3302889,40.76922403,20.10200456,-35.46884606,-26311.34406,41.80903394,845.9837021,NaN,NaN,27234.92647,-591.1393228,40.60107372,-36.83575391,-17.07555039
0.482,7238.429149,626.7006115,40.76921968,20.10200053,-35.46884334,-33660.6679,34.31045935,845.984429,NaN,NaN,26422.23874,-661.0110708,40.60107277,-36.8357531,-17.07554988
0.483,14691.90611,642.72414,40.76921488,20.10199754,-35.46883951,-37715.06558,23.45389845,845.9849195,NaN,NaN,23023.15947,-666.1780384,40.60107183,-36.83575217,-17.07554965
0.484,20707.25017,595.8323829,40.7692101,20.10199589,-35.46883497,-38077.66437,10.30206457,845.9851273,NaN,NaN,17370.4142,-606.1344474,40.601071,-36.83575122,-17.07554972
0.485,24695.63749,490.6154352,40.76920583,20.10199572,-35.46883014,-34712.97051,-3.857651611,845.9850339,NaN,NaN,10017.33303,-486.7577835,40.60107035,-36.83575034,-17.07555008
0.486,26266.65691,337.3726678,40.76920246,20.10199705,-35.46882552,-27950.34365,-17.63920089,845.9846506,NaN,NaN,1683.686757,-319.733467,40.60106995,-36.83574962,-17.07555069
0.487,25266.52604,151.1045538,40.76920033,20.10199974,-35.46882155,-18451.75678,-29.69355165,845.9840164,NaN,NaN,-6814.769253,-121.4110021,40.60106984,-36.83574912,-17.0755515
0.488,21793.14464,-49.95568324,40.76919963,20.10200351,-35.46881861,-7146.997703,-38.84074251,845.9831951,NaN,NaN,-14646.14692,88.79642575,40.60107002,-36.83574889,-17.07555241
0.489,16186.51144,-246.1268632,40.76920042,20.10200799,-35.46881698,4857.345028,-44.18538512,845.9822678,NaN,NaN,-21043.85645,290.3122484,40.60107047,-36.83574896,-17.07555335
0.49,8995.442716,-418.2063813,40.76920263,20.10201274,-35.46881682,16386.20276,-45.20431107,845.9813258,NaN,NaN,-25381.64546,463.4106923,40.60107116,-36.83574931,-17.07555422
0.491,923.8503429,-549.3498922,40.76920601,20.1020173,-35.46881813,26311.05061,-41.79778319,845.9804611,NaN,NaN,-27234.90094,591.1476754,40.60107201,-36.83574992,-17.07555494
0.492,-7238.162018,-626.7201523,40.76921024,20.10202121,-35.46882077,33660.37536,-34.2992586,845.9797575,NaN,NaN,-26422.21334,661.0194109,40.60107294,-36.83575071,-17.07555544
0.493,-14691.63977,-642.7436186,40.7692149,20.10202411,-35.46882449,37714.77396,-23.44274753,845.9792826,NaN,NaN,-23023.13419,666.1863661,40.60107386,-36.83575162,-17.07555566
0.494,-20706.98461,-595.8517994,40.76921954,20.10202571,-35.46882891,38077.37366,-10.29096332,845.9790813,NaN,NaN,-17370.38905,606.1427628,40.60107468,-36.83575255,-17.0755556
0.495,-24695.37271,-490.6347899,40.76922369,20.10202587,-35.46883359,34712.68071,3.86870336,845.9791714,NaN,NaN,-10017.308,486.7660865,40.60107531,-36.83575341,-17.07555525
0.496,-26266.39291,-337.3919609,40.76922696,20.10202458,-35.46883807,27950.05475,17.6502033,845.9795422,NaN,NaN,-1683.66186,319.7417576,40.60107571,-36.83575412,-17.07555465
0.497,-25266.26282,-151.1237853,40.76922903,20.10202197,-35.46884193,18451.46878,29.70450488,845.9801557,NaN,NaN,6814.794026,121.4192804,40.60107582,-36.83575462,-17.07555387
0.498,-21792.8822,49.93651306,40.7692297,20.10201831,-35.46884479,7146.710607,38.85164671,845.9809505,NaN,NaN,14646.17157,-88.78815978,40.60107565,-36.83575484,-17.07555297
0.499,-16186.24977,246.1077542,40.76922893,20.10201396,-35.46884637,-4857.631228,44.19624047,845.9818478,NaN,NaN,21043.88098,-290.3039947,40.6010752,-36.83575478,-17.07555205
0.5,-8995.181812,418.1873332,40.76922679,20.10200935,-35.46884652,-16386.48806,45.21511771,845.9827594,NaN,NaN,25381.66986,-463.4024509,40.60107453,-36.83575443,-17.07555119
0.501,-6173.200094,537.4952297,40.8698778,19.47310256,-35.93250879,-28575.83036,48.7923046,837.5213296,NaN,NaN,23719.46731,-586.2875343,40.10447087,-36.39298769,-16.84989706
0.502,-3690.929309,600.6798897,40.62780533,17.92792688,-36.458305,-42872.67473,56.42988545,824.6604441,NaN,NaN,16264.36569,-657.1097751,38.66363052,-34.92378973,-16.5893109
0.503,-727.2169847,603.0091718,39.70618942,15.60915371,-36.5093933,-51143.25582,59.08153509,817.4658982,NaN,NaN,8543.469561,-662.0907069,36.8949949,-32.8066451,-16.88089708
0.504,1753.738994,549.7952123,37.89504383,12.84604445,-35.65127612,-56288.37562,53.54304193,827.9838389,NaN,NaN,-1234.14432,-603.3382543,35.30074027,-30.31968154,-18.07924709
0.505,4220.086605,446.2377114,35.30832135,10.28772902,-33.77632585,-55360.07428,36.0453969,855.7263477,NaN,NaN,-10354.65287,-482.2831083,34.62383148,-28.14194822,-20.17028648
0.506,7746.850702,297.6758794,32.57153932,8.62181798,-31.40970277,-47006.39361,17.54439427,889.8076864,NaN,NaN,-17076.72243,-315.2202737,35.09773034,-26.83304528,-22.62384486
0.507,9499.637372,117.85675,30.09659657,7.919927482,-29.03583775,-35003.96602,-1.892185477,924.6287691,NaN,NaN,-22953.47782,-115.9645645,36.35931571,-26.42380657,-24.97563382
0.508,10847.53167,-75.19430931,28.45805835,7.971367794,-27.31882832,-18965.80829,-17.92655291,954.3744237,NaN,NaN,-26047.00733,93.12086223,37.69505808,-26.66617589,-26.6426813
0.509,10968.06914,-261.8944949,27.79646135,8.235331122,-26.54849497,-1528.856849,-31.92354906,973.4179435,NaN,NaN,-26941.00489,293.818044,38.51807048,-27.05496489,-27.41661227
0.51,9733.389724,-423.6834888,27.84104485,8.134980078,-26.62603758,15759.46179,-42.62275276,977.9329157,NaN,NaN,-25403.92244,466.3062415,38.50988637,-27.05773148,-27.40238156
0.511,7867.621439,-544.4471933,28.13356956,7.195039613,-27.19796208,31936.20889,-49.26675547,969.9834043,NaN,NaN,-20935.78705,593.7139487,37.600279,-26.22590503,-26.9440696
0.512,4908.074306,-612.315597,28.17615017,5.329029727,-27.66761429,44569.10754,-50.3080288,958.3889956,NaN,NaN,-14984.99083,662.6236258,36.21776676,-24.54281662,-26.63412813
0.513,1861.308744,-621.2759047,27.63023,2.698563266,-27.49813387,53301.82043,-45.89905743,952.8180945,NaN,NaN,-7033.717212,667.1749622,34.90436526,-22.17722918,-26.95338976
0.514,-1585.641471,-570.4416669,26.36221783,-0.149724301,-26.36179264,56708.07951,-36.23111324,957.7084403,NaN,NaN,1476.988447,606.6727801,34.34676036,-19.64506617,-28.17394759
0.515,-4854.726112,-464.0948503,24.44164259,-2.604368688,-24.3024928,54377.62102,-22.76856843,971.8935221,NaN,NaN,9712.43767,486.8634187,34.92198554,-17.5213018,-30.20842692
0.516,-7449.575035,-313.3886763,22.10381803,-4.202781533,-21.70058522,47053.51339,-6.359687702,992.5955582,NaN,NaN,17248.71198,319.748364,36.48240107,-16.18683171,-32.69483242
0.517,-9611.569428,-132.9569897,19.80594135,-4.778188522,-19.22093201,34861.64197,11.34360831,1013.865185,NaN,NaN,22887.61373,121.6133814,38.4329327,-15.76060863,-35.05272502
0.518,-10603.95413,60.17992569,18.01006268,-4.605161221,-17.4113425,19402.85128,28.26342171,1028.926595,NaN,NaN,26389.52109,-88.44334739,40.11509732,-15.99567464,-36.78803373
0.519,-10583.28386,246.4000148,17.11702675,-4.230493155,-16.58600411,2026.16091,43.02331212,1030.797925,NaN,NaN,27330.38834,-289.423327,41.05372345,-16.39958215,-37.63591256
0.52,-9626.477311,407.6753193,17.22687165,-4.283420539,-16.68584476,-15577.97275,54.14351324,1016.161096,NaN,NaN,25562.09801,-461.8188325,41.08566911,-16.4144452,-37.66428275
0.521,-7576.792298,528.5381448,17.40746346,-4.474610234,-16.82253392,-31545.67213,60.42876852,998.6556421,NaN,NaN,21371.35056,-588.9669133,40.7968195,-16.10747456,-37.48239246
0.522,-4867.871548,596.7925856,17.50435895,-4.66222315,-16.87205552,-44525.50408,61.38191916,992.2950087,NaN,NaN,14984.89767,-658.1745048,40.68556923,-15.91839733,-37.44222442
0.523,-1642.712234,605.7643381,17.52067636,-4.806858898,-16.84838887,-53061.74496,56.81747287,999.1059501,NaN,NaN,7277.069787,-662.581811,40.63335372,-15.72991576,-37.46517296
0.524,1742.65756,554.8419246,17.50735947,-4.79923819,-16.8367143,-56411.76411,47.28307262,1007.629793,NaN,NaN,-1205.237051,-602.1249972,40.63974482,-15.73930136,-37.46816318
0.525,4971.838819,448.8924094,17.55630336,-4.702788434,-16.91471456,-54263.41038,33.60755894,1007.942617,NaN,NaN,-9600.683656,-482.4999683,40.59869112,-15.81922752,-37.38991523
0.526,7733.875458,298.0796281,17.55425457,-4.702716276,-16.91260812,-46718.07772,17.18250256,1007.651401,NaN,NaN,-16941.53688,-315.2621307,40.58594073,-15.82850367,-37.37214279
0.527,9700.748647,117.4830356,17.58344031,-4.697175752,-16.94443605,-34669.98581,-0.431193803,1007.561638,NaN,NaN,-22687.30913,-117.0518418,40.55158376,-15.82913854,-37.33455931
0.528,10792.47387,-75.29007433,17.57460678,-4.69644884,-16.93547081,-19174.07215,-17.45830779,1008.029075,NaN,NaN,-26193.95693,92.74838212,40.57301815,-15.83016028,-37.35740659
0.529,10795.24078,-261.6143122,17.54727161,-4.684312663,-16.91046883,-1777.038768,-32.20076002,1007.71123,NaN,NaN,-27101.25992,293.8150722,40.59687773,-15.8405265,-37.37892724
0.53,9734.395878,-422.9547179,17.54881137,-4.683318067,-16.91234201,15769.29984,-43.33834556,1006.605254,NaN,NaN,-25365.51272,466.2930635,40.5915821,-15.83653639,-37.37486659
0.531,7783.872872,-543.5508906,17.54140397,-4.670906381,-16.90808939,31801.12833,-49.73600912,1005.649245,NaN,NaN,-21127.30564,593.2868997,40.61610578,-15.8614415,-37.39094439
0.532,5031.635554,-611.822882,17.55191804,-4.69060148,-16.91354737,44725.45283,-50.66163329,1005.23991,NaN,NaN,-14819.12119,662.4845153,40.60339392,-15.83730241,-37.38737019
0.533,1804.321271,-620.8733715,17.55158155,-4.681848407,-16.91562327,53299.15118,-46.13874196,1004.844394,NaN,NaN,-7035.32346,667.0121135,40.60443308,-15.83804289,-37.38818507
0.534,-1571.679027,-569.7930394,17.55291589,-4.685090752,-16.9161101,56645.21429,-36.62961672,1004.204173,NaN,NaN,1425.815238,606.4226561,40.60542455,-15.846049,-37.38586944
0.535,-4802.992287,-463.7650522,17.54982868,-4.692085112,-16.91096756,54456.48716,-22.99644648,1004.135181,NaN,NaN,9772.353361,486.7614987,40.6090402,-15.84016618,-37.39228906
0.536,-7556.820895,-313.057796,17.56254498,-4.684387612,-16.92629608,46971.66661,-6.566832438,1003.937536,NaN,NaN,17185.50457,319.6246284,40.60349244,-15.84536922,-37.38405907
0.537,-9556.061488,-132.3365312,17.55489973,-4.687972324,-16.91737037,34876.86579,10.99401768,1004.018007,NaN,NaN,22887.43542,121.3425136,40.6037616,-15.8469728,-37.38367169
0.538,-10606.35768,60.54933465,17.5551687,-4.688990947,-16.91736717,19387.36629,27.97023911,1004.219965,NaN,NaN,26388.31206,-88.51957376,40.60352544,-15.84734496,-37.38325743
0.539,-10628.00621,246.7664081,17.56190141,-4.692776183,-16.92330443,2010.950211,42.73480008,1004.562206,NaN,NaN,27325.34445,-289.5012081,40.60256978,-15.84732908,-37.38222618
0.54,-9589.0519,408.2021618,17.55547975,-4.689491398,-16.91755123,-15558.2175,53.82962216,1005.036758,NaN,NaN,25567.38196,-462.031784,40.6024147,-15.84838272,-37.38161105
0.541,-7596.130387,528.9161735,17.55676798,-4.692477419,-16.9180601,-31580.52783,60.16579337,1005.530683,NaN,NaN,21329.59941,-589.0819669,40.59695162,-15.84296468,-37.37797414
0.542,-4872.890977,597.1084369,17.55625957,-4.69321394,-16.91732819,-44511.17431,61.1012158,1006.010005,NaN,NaN,15025.37657,-658.2096527,40.60004632,-15.84885443,-37.37883859
0.543,-1648.909087,606.220242,17.55513089,-4.693729661,-16.91601379,-53077.79493,56.54801727,1006.478144,NaN,NaN,7249.68858,-662.7682593,40.59785805,-15.84423469,-37.37842032
0.544,1747.203074,555.2517147,17.55418171,-4.692312088,-16.91542204,-56430.15632,46.99607177,1006.894043,NaN,NaN,-1231.446978,-602.2477865,40.59737956,-15.84015868,-37.37962814
0.545,4965.127397,449.1814535,17.55308344,-4.692420272,-16.91425228,-54245.70052,33.34494395,1007.10027,NaN,NaN,-9571.409318,-482.5263974,40.59571516,-15.8431624,-37.37654738
0.546,7715.260686,298.5000592,17.55036615,-4.692754521,-16.9113396,-46749.30752,16.89188915,1007.255867,NaN,NaN,-16966.60508,-315.3919483,40.59768415,-15.84061294,-37.37976646
0.547,9721.424277,117.8883576,17.55311203,-4.690926198,-16.91469637,-34669.5864,-0.70226777,1007.205504,NaN,NaN,-22697.77045,-117.1860898,40.59884424,-15.83954362,-37.38147952
0.548,10774.66665,-75.01332011,17.55035082,-4.689878516,-16.91212149,-19172.49665,-17.69874552,1007.029756,NaN,NaN,-26188.07227,92.71206562,40.59802763,-15.83923629,-37.38072285
0.549,10783.19149,-261.2280308,17.54887395,-4.68823132,-16.91104562,-1793.615695,-32.48685788,1006.688065,NaN,NaN,-27112.38636,293.7148887,40.59994716,-15.83955707,-37.38267166
0.55,9751.310697,-422.5587354,17.55207752,-4.689475828,-16.91402501,15762.87811,-43.62232194,1006.244696,NaN,NaN,-25374.38619,466.1810574,40.60165205,-15.84020386,-37.38424924
0.551,7765.832152,-543.2703329,17.55069697,-4.686741134,-16.91335039,31794.39565,-49.97113407,1005.826551,NaN,NaN,-21131.17447,593.241467,40.60234357,-15.84068648,-37.38479578
0.552,5025.785104,-611.4709366,17.55124393,-4.685879069,-16.91415682,44724.52659,-50.92423534,1005.358373,NaN,NaN,-14820.00655,662.3951719,40.60294782,-15.84093536,-37.38534657
0.553,1810.55768,-620.4895203,17.55249027,-4.687288663,-16.91505955,53284.51014,-46.4183887,1004.877535,NaN,NaN,-7052.915578,666.907909,40.60426021,-15.84385522,-37.38553462
0.554,-1580.160874,-569.5019779,17.5534554,-4.686565881,-16.91626131,56637.8833,-36.88457098,1004.526148,NaN,NaN,1426.66497,606.3865488,40.60446318,-15.84390537,-37.38573381
0.555,-4811.090022,-463.4431459,17.55472466,-4.686370155,-16.91763259,54456.65022,-23.24304141,1004.306057,NaN,NaN,9773.573009,486.6861873,40.60485687,-15.84419275,-37.38603961
0.556,-7555.634671,-312.6854749,17.55511381,-4.687492153,-16.91772556,46957.69088,-6.829716327,1004.187301,NaN,NaN,17163.46377,319.5151913,40.60311234,-15.84640637,-37.38320661
0.557,-9557.383104,-132.0393099,17.55547565,-4.688292465,-16.91787928,34872.95633,10.73444186,1004.230437,NaN,NaN,22889.32715,121.304868,40.60338873,-15.84657847,-37.38343387
0.558,-10618.45901,60.85191233,17.55731696,-4.689307364,-16.91950872,19380.77229,27.71857799,1004.407931,NaN,NaN,26389.5431,-88.57049033,40.60352418,-15.8468681,-37.38345821
0.559,-10626.61515,247.1263673,17.55667249,-4.690001273,-16.91864761,2000.25151,42.4800797,1004.71038,NaN,NaN,27308.04368,-289.606447,40.60067211,-15.84616743,-37.38065748
0.56,-9589.069846,408.5023445,17.55610012,-4.690458139,-16.917927,-15560.33713,53.58360158,1005.091086,NaN,NaN,25563.22175,-462.0859461,40.59986582,-15.84586805,-37.37990865
0.561,-7608.758957,529.2070635,17.55683266,-4.692438742,-16.91813795,-31588.56295,59.91237149,1005.541669,NaN,NaN,21330.05025,-589.119435,40.59971847,-15.84594807,-37.37971468
0.562,-4871.509756,597.4546407,17.55576596,-4.692153902,-16.91710998,-44521.41928,60.84095208,1006.019093,NaN,NaN,15015.30536,-658.2955928,40.59838475,-15.84435645,-37.37894077
0.563,-1649.671054,606.5236794,17.55492781,-4.691955751,-16.91629515,-53082.79389,56.30908969,1006.418701,NaN,NaN,7240.962089,-662.8327691,40.59765691,-15.84286844,-37.37878096
0.564,1736.843282,555.5345904,17.55393743,-4.692970011,-16.91498601,-56433.96111,46.75505803,1006.747158,NaN,NaN,-1232.43878,-602.2896484,40.597436,-15.84254497,-37.37867813
0.565,4964.232357,449.5129846,17.55317489,-4.692279196,-16.91438632,-54255.57819,33.08420192,1006.99879,NaN,NaN,-9579.009869,-482.5971865,40.59752881,-15.84133351,-37.37929237
0.566,7714.722319,298.8074246,17.55268059,-4.691474969,-16.91409644,-46758.51446,16.64477024,1007.105465,NaN,NaN,-16975.18112,-315.4521949,40.5981571,-15.84036589,-37.38038481
0.567,9713.481534,118.1662631,17.55137596,-4.690947136,-16.91288897,-34671.59805,-0.934589968,1007.064897,NaN,NaN,-22698.82,-117.2316731,40.59823894,-15.84006908,-37.38059947
0.568,10770.98174,-74.69608348,17.55088583,-4.690044084,-16.91263078,-19180.11976,-17.94630058,1006.889622,NaN,NaN,-26196.98055,92.64238406,40.59957694,-15.83988595,-37.38213023
0.569,10783.46828,-260.9188005,17.55129209,-4.689387095,-16.91323454,-1803.425209,-32.73951623,1006.587673,NaN,NaN,-27120.44912,293.6583167,40.6009258,-15.84018236,-37.38346959
0.57,9744.768421,-422.2824657,17.55087488,-4.688255098,-16.91311542,15758.32742,-43.85950375,1006.217833,NaN,NaN,-25374.53627,466.1419695,40.60111027,-15.84010435,-37.383703
0.571,7760.678536,-542.9650507,17.55103662,-4.687316796,-16.91354332,31787.95732,-50.20826568,1005.796504,NaN,NaN,-21139.55017,593.1733164,40.60244635,-15.84116605,-37.3847042
0.572,5026.209407,-611.1632276,17.55192491,-4.687442015,-16.91443038,44717.22552,-51.16869425,1005.351652,NaN,NaN,-14829.53019,662.3319219,40.60360021,-15.84264701,-37.38532982
0.573,1804.806689,-620.2130109,17.5525578,-4.686807754,-16.91526288,53278.13812,-46.66022196,1004.946294,NaN,NaN,-7053.996928,666.8732328,40.60385039,-15.84291388,-37.38548844
0.574,-1585.558758,-569.205777,17.55345968,-4.686549777,-16.91627021,56630.49557,-37.12391144,1004.615454,NaN,NaN,1421.525218,606.3296885,40.60412294,-15.84386231,-37.38538253
0.575,-4811.27765,-463.1386528,17.55411394,-4.687260137,-16.91675231,54450.28065,-23.47897027,1004.393686,NaN,NaN,9763.40055,486.6176231,40.60388444,-15.84533835,-37.38449791
0.576,-7560.555795,-312.4084729,17.55506638,-4.687629012,-16.91763842,46952.43735,-7.065263358,1004.297936,NaN,NaN,17159.53817,319.4737363,40.60363663,-15.84586495,-37.38400556
0.577,-9562.807281,-131.7505531,17.55601476,-4.688270589,-16.91844476,34865.4217,10.49220148,1004.33396,NaN,NaN,22886.16279,121.2583517,40.60329212,-15.84622334,-37.38347947
0.578,-10619.44671,61.15310137,17.55607854,-4.689083767,-16.91828559,19372.65976,27.48054728,1004.50075,NaN,NaN,26380.95991,-88.63364866,40.60200617,-15.84637908,-37.38201673
0.579,-10630.51942,247.4041237,17.55637836,-4.689951307,-16.91835623,1995.768852,42.25164799,1004.772349,NaN,NaN,27302.45527,-289.6557717,40.60104461,-15.84621396,-37.38104234
